,year,bkvlps,epspx,cik,motif_003,motif_012,motif_102,motif_021D,motif_021U,motif_021C,motif_111D,motif_111U,motif_030T,motif_030C,motif_201,motif_120D,motif_120U,motif_120C,motif_210,motif_300
261,2015.0,23.7318,6.11,773840.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
262,2021.0,27.1159,8.01,773840.0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
263,2022.0,25.0105,7.33,773840.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
264,2023.0,24.3265,8.53,773840.0,0,0,0,0,0,0,1,2,0,0,10,0,0,0,0,0
265,2010.0,7.3038,0.78,4127.0,0,0,0,0,0,0,2,0,0,0,30,0,0,0,0,0
266,2011.0,8.6331,1.24,4127.0,0,0,0,0,0,0,5,0,0,0,27,0,0,0,0,0
267,2012.0,9.9091,1.09,4127.0,0,0,0,0,0,0,6,0,0,0,25,0,0,0,0,0
268,2013.0,11.182,1.48,4127.0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0
269,2014.0,13.3848,2.44,4127.0,0,0,0,0,0,0,5,0,0,0,39,0,0,0,0,1
270,2015.0,16.6012,4.21,4127.0,0,0,0,0,0,0,6,0,0,0,37,0,0,0,0,1
271,2016.0,19.1531,5.27,4127.0,0,0,0,0,0,0,7,0,0,0,36,0,0,0,0,1
272,2017.0,22.2048,5.48,4127.0,0,0,0,0,0,0,8,0,0,0,35,0,0,0,0,1
273,2018.0,23.0947,5.06,4127.0,0,0,0,0,0,0,8,1,0,0,34,0,0,0,0,1
274,2019.0,24.2346,4.92,4127.0,0,0,0,0,0,0,9,1,0,0,28,0,0,0,0,0
275,2020.0,25.1461,4.84,4127.0,0,0,0,0,0,0,7,1,0,0,41,0,0,0,0,0
276,2021.0,32.0454,9.07,4127.0,0,0,0,0,0,0,5,0,0,0,35,0,0,0,0,0
277,2022.0,34.1386,7.85,4127.0,0,0,0,0,0,0,7,0,0,0,20,0,0,0,0,0
278,2023.0,38.1361,6.17,4127.0,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0
279,2016.0,44.1011,-19.92,4447.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
280,2017.0,33.2514,-13.12,4447.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
281,2018.0,31.067,-1.1,4447.0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0
282,2019.0,28.6337,-1.37,4447.0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0
283,2020.0,17.48,-10.15,4447.0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0
284,2010.0,0.5189,3.11,701345.0,0,0,0,4,0,0,2,0,0,0,16,0,0,0,0,0
285,2011.0,0.9253,0.44,701345.0,0,0,0,6,0,0,2,0,0,0,23,0,0,0,0,0
286,2012.0,4.8614,3.92,701345.0,0,0,0,6,0,0,1,0,0,0,4,0,0,0,0,0
287,2010.0,50.6436,8.8,4457.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
288,2011.0,52.8264,10.09,4457.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
289,2012.0,62.6917,13.56,4457.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
290,2013.0,77.8951,17.51,4457.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
291,2016.0,133.6059,20.34,4457.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
292,2017.0,173.8427,40.36,4457.0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,1
293,2018.0,188.3103,18.93,4457.0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0
294,2019.0,215.255,22.55,4457.0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0
295,2020.0,247.444,31.15,4457.0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
296,2021.0,300.147,57.29,4457.0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
297,2022.0,33.2946,4.71,4457.0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0
298,2022.0,33.2946,4.71,4457.0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0
299,2010.0,36.9827,3.2,789073.0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
300,2011.0,26.2603,0.86,789073.0,0,0,0,0,0,0,1,0,0,0,36,0,0,0,0,1
301,2010.0,14.0406,1.23,771497.0,0,0,0,1,0,0,7,0,0,0,22,0,0,0,0,0
302,2011.0,14.923,1.29,771497.0,0,0,0,1,0,0,9,0,0,0,35,0,0,0,0,0
303,2012.0,15.634,1.16,771497.0,0,0,0,1,0,0,13,0,0,0,61,0,0,0,0,0
304,2013.0,16.5382,1.33,771497.0,0,0,0,1,0,0,14,0,0,0,77,0,0,0,0,0
305,2014.0,17.396,1.35,771497.0,0,0,0,0,0,0,14,0,0,0,76,0,0,0,0,0
306,2015.0,17.9571,0.95,771497.0,0,0,0,0,0,0,16,0,0,0,112,0,0,0,0,2
307,2016.0,17.5183,1.11,771497.0,0,0,0,0,0,0,13,0,0,0,84,0,0,0,0,2
308,2017.0,21.0021,1.35,771497.0,0,0,0,0,0,0,5,1,0,0,81,0,0,0,0,2
309,2018.0,22.0381,1.45,771497.0,0,0,0,1,0,0,15,1,0,0,72,0,0,0,0,2
310,2019.0,23.1632,1.92,771497.0,0,0,0,1,1,0,38,0,0,0,169,0,0,0,0,2
311,2020.0,22.4771,0.0,771497.0,0,0,0,2,0,0,20,0,0,0,132,0,0,0,0,1
312,2021.0,23.9101,1.87,771497.0,0,0,0,0,0,0,19,0,0,0,136,0,0,0,0,2
313,2022.0,26.1816,3.44,771497.0,0,0,0,0,1,0,35,1,0,0,139,0,0,0,0,1
314,2023.0,28.6394,3.81,771497.0,0,0,0,1,1,0,36,1,0,0,158,0,0,0,0,1
315,2010.0,19.6517,3.43,1475922.0,0,0,0,0,0,0,8,1,0,0,46,0,0,0,0,2
316,2011.0,21.9263,2.39,1475922.0,0,0,0,0,0,0,10,1,0,0,47,0,0,0,0,2
317,2012.0,22.6242,2.77,1475922.0,0,0,0,0,0,0,9,1,0,0,49,0,0,0,0,2
318,2013.0,22.2859,2.87,1475922.0,0,0,0,0,0,0,8,1,0,0,46,0,0,0,0,2
319,2014.0,23.8672,3.26,1475922.0,0,0,0,0,0,0,12,0,0,0,57,0,0,0,0,3
320,2015.0,23.7235,3.7,1475922.0,0,0,0,0,0,0,5,0,0,0,28,0,0,0,0,1
321,2016.0,26.7136,4.59,1475922.0,0,0,0,0,0,0,5,0,0,0,30,0,0,0,0,2
322,2017.0,32.0694,7.63,1475922.0,0,0,0,0,0,0,3,0,0,0,31,0,0,0,0,2
323,2018.0,34.2323,7.35,1475922.0,0,0,0,0,0,0,3,0,0,0,27,0,0,0,0,2
324,2019.0,40.1022,8.65,1475922.0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0
325,2020.0,46.7075,9.6,1475922.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
326,2021.0,52.8986,9.41,1475922.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
327,2022.0,46.7494,9.77,1475922.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
328,2023.0,59.0344,15.97,1475922.0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0
329,2010.0,,,5094.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
330,2011.0,,,5094.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
331,2012.0,,,5094.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
332,2013.0,,,5094.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
333,2014.0,,,5094.0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0
334,2015.0,,,5094.0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0
335,2016.0,,,5094.0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0
336,2017.0,,,5094.0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
337,2018.0,,,5094.0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
338,2019.0,,,5094.0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
339,2020.0,,,5094.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
340,2021.0,,,5094.0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0
341,2022.0,,,5094.0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,1
342,2023.0,,,5094.0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,1
343,2020.0,19.3211,-12.51,1783400.0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0
344,2021.0,19.9656,0.17,1783400.0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0
345,2010.0,28.3315,2.53,4904.0,0,0,0,0,0,0,1,0,0,0,18,0,0,0,0,0
346,2011.0,30.3337,3.25,4904.0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0
347,2012.0,31.3733,2.6,4904.0,0,0,0,0,0,0,2,0,0,0,27,0,0,0,0,0
348,2013.0,32.9761,3.04,4904.0,0,0,0,0,0,0,1,0,0,0,52,0,0,0,0,1
349,2014.0,34.3685,3.34,4904.0,0,0,0,0,0,0,2,0,0,0,44,0,0,0,0,1
350,2015.0,36.4354,3.59,4904.0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,2
351,2016.0,35.3805,1.25,4904.0,0,0,0,0,0,0,1,0,0,0,63,0,0,0,0,2
352,2017.0,37.1682,3.89,4904.0,0,0,0,0,0,0,3,1,0,0,84,0,0,0,0,3
353,2018.0,38.5779,3.9,4904.0,0,0,0,0,0,0,7,1,0,0,78,0,0,0,0,2
354,2019.0,39.7277,3.89,4904.0,0,0,0,0,0,0,9,1,0,0,98,0,0,0,0,1
355,2020.0,41.3829,4.44,4904.0,0,0,0,0,0,0,4,2,0,0,85,0,0,0,0,0
356,2021.0,44.4916,4.97,4904.0,0,0,0,0,0,0,6,0,0,0,82,0,0,0,0,0
357,2022.0,46.4973,4.51,4904.0,0,0,0,0,0,0,6,3,0,0,64,0,0,0,0,0
358,2023.0,47.9807,4.26,4904.0,0,0,0,0,0,0,3,0,0,0,41,0,0,0,0,0
359,2012.0,17.0914,3.91,4962.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
360,2013.0,18.3233,4.91,4962.0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0
361,2014.0,19.4751,5.58,4962.0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0,0
362,2015.0,19.6832,5.07,4962.0,0,0,0,0,0,0,3,0,0,0,38,0,0,0,0,0
363,2016.0,20.9082,5.67,4962.0,0,0,0,0,0,0,4,0,0,0,28,0,0,0,0,0
364,2017.0,19.3562,2.98,4962.0,0,0,0,0,0,0,3,0,0,0,25,0,0,0,0,0
365,2018.0,24.4274,7.93,4962.0,0,0,0,0,0,0,4,0,0,0,26,0,0,0,0,0
366,2019.0,26.5074,8.0,4962.0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0
367,2020.0,26.564,3.77,4962.0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0
368,2021.0,27.0394,10.04,4962.0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0
369,2022.0,31.105,9.86,4962.0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0
370,2023.0,36.5934,11.23,4962.0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0
371,2010.0,23.5404,5.0,4977.0,0,0,0,0,0,0,2,2,0,0,14,0,0,0,0,0
372,2011.0,28.9636,4.21,4977.0,0,0,0,0,0,0,1,2,0,0,19,0,0,0,0,0
373,2012.0,34.1566,6.14,4977.0,0,0,0,0,0,0,1,2,0,0,20,0,0,0,0,0
374,2013.0,31.8232,6.8,4977.0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0
375,2014.0,41.4673,6.54,4977.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
376,2015.0,41.7268,5.88,4977.0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0
377,2016.0,50.4719,6.46,4977.0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0
378,2017.0,62.9983,11.63,4977.0,0,0,0,0,0,0,1,1,0,0,8,0,0,0,0,0
379,2018.0,31.0637,3.79,4977.0,0,0,0,0,0,0,3,1,0,0,8,0,0,0,0,0
380,2019.0,39.8449,4.45,4977.0,0,0,0,0,0,0,4,1,0,0,10,0,0,0,0,0
381,2020.0,48.4639,6.69,4977.0,0,0,0,0,0,0,6,2,0,0,35,0,0,0,0,0
382,2021.0,50.9912,6.42,4977.0,0,0,0,0,0,0,6,0,0,0,29,0,0,0,0,0
383,2022.0,36.3507,6.62,4977.0,0,0,0,0,0,0,13,1,0,0,50,0,0,0,0,1
384,2023.0,38.0048,7.81,4977.0,0,0,0,0,0,0,14,2,0,0,57,0,0,0,0,1
385,2010.0,18.9016,2.18,5133.0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
386,2011.0,19.7389,1.44,5133.0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0
387,2012.0,21.328,1.5,5133.0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0
388,2010.0,52.0227,14.65,5272.0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0
389,2011.0,55.3299,8.6,5272.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
390,2012.0,66.3825,4.44,5272.0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0
391,2013.0,68.6241,6.11,5272.0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
392,2014.0,77.6916,5.31,5272.0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
393,2015.0,75.0957,1.69,5272.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
394,2016.0,76.6575,-0.7,5272.0,0,0,0,0,0,0,5,2,0,0,24,0,0,0,0,0
395,2017.0,72.4891,-6.54,5272.0,0,0,0,0,0,0,6,2,0,0,36,0,0,0,0,0
396,2018.0,65.0363,0.04,5272.0,0,0,0,0,0,0,5,0,0,0,16,0,0,0,0,0
397,2019.0,74.9139,3.74,5272.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
398,2020.0,76.4452,-6.88,5272.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
399,2021.0,79.9524,10.95,5272.0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0
400,2022.0,53.8081,13.16,5272.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
401,2023.0,65.1109,5.02,5272.0,0,0,0,0,0,0,5,5,0,0,36,0,0,0,0,1
402,2010.0,3.0989,0.25,700721.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
403,2010.0,135.4406,5.47,1801075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,2011.0,136.3497,7.24,1801075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,2012.0,142.6328,7.15,1801075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,2013.0,155.8124,10.02,1801075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,2014.0,164.9349,9.22,1801075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,2015.0,165.5493,9.04,1801075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,2016.0,172.847,6.73,1801075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,2017.0,194.8151,18.35,1801075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,2018.0,195.5458,5.91,1801075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,2019.0,222.7749,23.08,1801075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,2020.0,240.2005,17.39,1801075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,2021.0,260.1394,26.02,1801075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,2010.0,8.4392,-0.44,350832.0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
416,2011.0,6.575,-0.96,350832.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
417,2012.0,8.8618,2.69,350832.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
418,2013.0,14.0064,2.98,350832.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
419,2010.0,0.4293,-9.75,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
420,2011.0,1.9266,-3.1,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
421,2012.0,1.4691,-1.1,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
422,2013.0,4.6245,-1.99,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
423,2014.0,7.1091,-0.71,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
424,2015.0,6.636,-0.27,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
425,2016.0,6.5664,-0.25,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
426,2017.0,5.9345,-0.61,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
427,2018.0,15.7645,10.81,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
428,2019.0,14.5877,-1.0,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
429,2020.0,13.5454,0.56,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
430,2021.0,13.7526,0.21,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
431,2022.0,36.8673,23.11,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
432,2023.0,37.085,0.25,1102238.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
433,2010.0,29.0164,4.73,5768.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
434,2011.0,28.9395,2.37,5768.0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0
435,2012.0,25.5946,2.08,5768.0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0
436,2013.0,25.0374,1.92,5768.0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0
437,2014.0,20.9102,0.13,5768.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
438,2015.0,18.3723,-0.45,5768.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
439,2010.0,4.2573,0.01,744825.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
440,2011.0,4.3813,0.11,744825.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
441,2012.0,4.3267,0.01,744825.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
442,2013.0,4.2569,-0.07,744825.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
443,2014.0,3.9966,-0.19,744825.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
444,2015.0,3.7528,-0.28,744825.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
445,2016.0,3.9311,0.17,744825.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
446,2017.0,4.1779,0.33,744825.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
447,2018.0,4.3931,0.18,744825.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
448,2019.0,4.4753,0.11,744825.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
449,2020.0,3.3283,-1.14,744825.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
450,2021.0,3.2886,0.03,744825.0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
451,2022.0,3.4969,0.21,744825.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
452,2023.0,3.5911,0.1,744825.0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
453,2010.0,2.8428,0.29,713425.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
454,2011.0,3.071,0.43,713425.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
455,2012.0,3.0462,0.38,713425.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
456,2013.0,3.2803,0.37,713425.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
457,2014.0,3.2509,0.29,713425.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
458,2015.0,3.2868,0.36,713425.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
459,2016.0,3.502,0.5,713425.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
460,2017.0,3.678,0.4,713425.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
461,2018.0,3.6718,0.22,713425.0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1
462,2019.0,3.7048,0.21,713425.0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,2
463,2020.0,3.7243,0.25,713425.0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,1
464,2021.0,3.953,0.38,713425.0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
465,2022.0,4.0811,0.31,713425.0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0
466,2010.0,6.0578,0.4,5981.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
467,2011.0,6.7819,0.8,5981.0,0,0,0,1,0,0,2,0,0,0,13,0,0,0,0,0
468,2012.0,7.9096,1.32,5981.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
469,2013.0,8.9842,1.22,5981.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
470,2014.0,8.9913,0.17,5981.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
471,2015.0,9.1954,0.23,5981.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
472,2016.0,9.6084,0.44,5981.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
473,2017.0,10.24,0.7,5981.0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
474,2018.0,11.0295,0.83,5981.0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
475,2019.0,11.4061,0.47,5981.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
476,2020.0,11.6891,0.52,5981.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
477,2021.0,12.0678,0.62,5981.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
478,2022.0,12.5775,0.94,5981.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
479,2023.0,12.8645,0.27,5981.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
480,2010.0,54.9213,5.11,790730.0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0
481,2010.0,11.0461,1.79,1037868.0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0
482,2011.0,12.8003,2.4,1037868.0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0
483,2012.0,10.4158,1.9,1037868.0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0
484,2013.0,12.8002,2.12,1037868.0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0
485,2014.0,13.4235,2.39,1037868.0,0,0,0,0,0,0,6,1,0,0,27,0,0,0,0,0
486,2015.0,13.8192,2.46,1037868.0,0,0,0,0,0,0,6,1,0,0,26,0,0,0,0,0
487,2016.0,14.1971,2.2,1037868.0,0,0,0,0,0,0,5,1,0,0,21,0,0,0,0,0
488,2017.0,17.421,2.96,1037868.0,0,0,0,0,0,0,5,0,0,0,32,0,0,0,0,0
489,2018.0,18.6777,3.37,1037868.0,0,0,0,0,0,0,4,1,0,0,31,0,0,0,0,0
490,2019.0,22.3303,3.78,1037868.0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0
491,2020.0,25.8085,3.8,1037868.0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0
492,2021.0,29.6634,4.29,1037868.0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0
493,2022.0,32.4994,5.04,1037868.0,0,0,0,0,0,0,4,10,0,0,37,0,0,0,0,0
494,2023.0,37.8045,5.7,1037868.0,0,0,0,0,0,0,6,6,0,0,23,0,0,0,0,0
495,2010.0,25.691,4.82,318154.0,0,0,0,0,0,0,6,0,0,0,32,0,0,0,0,0
496,2011.0,23.9178,4.07,318154.0,0,0,0,0,0,5,7,16,0,0,27,0,0,0,0,0
497,2012.0,25.2016,5.61,318154.0,0,0,0,1,0,3,12,16,0,0,41,0,0,0,0,0
498,2013.0,29.2817,6.75,318154.0,0,0,0,1,0,3,8,10,0,0,35,0,0,0,0,0
499,2014.0,33.9006,6.8,318154.0,0,0,0,0,0,5,8,13,0,0,38,0,0,0,0,0
500,2015.0,37.2454,9.15,318154.0,0,0,0,0,0,5,5,12,0,0,30,0,0,0,0,0
501,2016.0,40.4701,10.32,318154.0,0,0,0,0,0,4,11,11,0,0,47,0,0,0,0,0
502,2017.0,34.9502,2.71,318154.0,0,0,0,0,0,0,13,0,0,0,44,0,0,0,0,0
503,2018.0,19.8539,12.7,318154.0,0,0,0,0,0,0,29,0,0,0,100,0,0,0,0,0
504,2019.0,16.3561,12.96,318154.0,0,0,0,0,0,0,27,0,0,0,108,0,0,0,0,0
505,2020.0,16.2701,12.4,318154.0,0,0,0,0,0,0,18,0,0,0,133,0,0,0,0,0
506,2021.0,12.0007,10.34,318154.0,0,0,0,0,0,0,22,0,0,0,136,0,0,0,0,0
507,2022.0,6.8558,12.18,318154.0,0,0,0,0,0,0,39,1,0,0,184,0,0,0,0,0
508,2023.0,11.6399,12.56,318154.0,0,0,0,0,0,0,36,3,0,0,175,0,0,0,0,0
509,2010.0,19.0953,1.51,6176.0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
510,2011.0,18.6783,2.07,6176.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
511,2012.0,18.5669,0.81,6176.0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
512,2013.0,22.6545,1.2,6176.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
513,2014.0,19.6766,-0.11,6176.0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0
514,2015.0,20.2512,0.13,6176.0,0,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0
515,2016.0,12.0543,-6.68,6176.0,0,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0
516,2017.0,12.8583,-0.98,6176.0,0,0,0,3,0,0,2,0,0,0,4,0,0,0,0,0
517,2018.0,7.0104,-3.65,6176.0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0
518,2019.0,3.865,-0.95,6176.0,0,0,0,3,0,0,8,0,0,0,21,0,0,0,0,1
519,2020.0,4.1811,0.56,6176.0,0,0,0,3,0,0,4,0,0,0,9,0,0,0,0,1
520,2021.0,4.3043,-0.67,6176.0,0,0,0,2,0,0,6,0,0,0,20,0,0,0,0,1
521,2022.0,5.3765,0.18,6176.0,0,0,0,2,0,0,8,0,0,0,37,0,0,0,0,1
522,2023.0,3.0888,-2.04,6176.0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0
