gvkey,datadate,fyear,cik,naics
063417,2019-12-31,2019,0001013880,561499
063417,2020-12-31,2020,0001013880,561499
063417,2021-12-31,2021,0001013880,561499
063417,2022-12-31,2022,0001013880,561499
063417,2023-12-31,2023,0001013880,561499
063446,2010-12-31,2010,0001014763,325414
063446,2011-12-31,2011,0001014763,325414
063446,2012-12-31,2012,0001014763,325414
063446,2013-12-31,2013,0001014763,325414
063446,2014-12-31,2014,0001014763,325414
063446,2015-12-31,2015,0001014763,325414
063446,2016-12-31,2016,0001014763,325414
063446,2017-12-31,2017,0001014763,325414
063446,2018-12-31,2018,0001014763,325414
063446,2019-12-31,2019,0001014763,325414
063446,2020-12-31,2020,0001014763,325414
063446,2021-12-31,2021,0001014763,325414
063446,2022-12-31,2022,0001014763,325414
063446,2023-12-31,2023,0001014763,325414
063454,2010-12-31,2010,0001015739,513210
063454,2011-12-31,2011,0001015739,513210
063454,2012-12-31,2012,0001015739,513210
063454,2013-12-31,2013,0001015739,513210
063454,2014-12-31,2014,0001015739,513210
063454,2015-12-31,2015,0001015739,513210
063454,2016-12-31,2016,0001015739,513210
063454,2017-12-31,2017,0001015739,513210
063454,2018-12-31,2018,0001015739,513210
063454,2019-12-31,2019,0001015739,513210
063454,2020-12-31,2020,0001015739,513210
063454,2021-12-31,2021,0001015739,513210
063454,2022-12-31,2022,0001015739,513210
063454,2023-12-31,2023,0001015739,513210
063456,2010-12-31,2010,0001016281,812210
063456,2011-12-31,2011,0001016281,812210
063456,2012-12-31,2012,0001016281,812210
063456,2013-12-31,2013,0001016281,812210
063456,2014-12-31,2014,0001016281,812210
063456,2015-12-31,2015,0001016281,812210
063456,2016-12-31,2016,0001016281,812210
063456,2017-12-31,2017,0001016281,812210
063456,2018-12-31,2018,0001016281,812210
063456,2019-12-31,2019,0001016281,812210
063456,2020-12-31,2020,0001016281,812210
063456,2021-12-31,2021,0001016281,812210
063456,2022-12-31,2022,0001016281,812210
063456,2023-12-31,2023,0001016281,812210
063520,2010-12-31,2010,0001017303,334118
063520,2011-12-31,2011,0001017303,334118
063520,2012-12-31,2012,0001017303,334118
063520,2013-12-31,2013,0001017303,334118
063520,2014-12-31,2014,0001017303,334118
063520,2015-12-31,2015,0001017303,334118
063520,2016-12-31,2016,0001017303,334118
063520,2017-12-31,2017,0001017303,334118
063520,2018-12-31,2018,0001017303,334118
063520,2019-12-31,2019,0001017303,334118
063520,2020-12-31,2020,0001017303,334118
063520,2021-12-31,2021,0001017303,334118
063520,2022-12-31,2022,0001017303,334118
063520,2023-12-31,2023,0001017303,334118
063531,2010-12-31,2010,0000065770,334419
063531,2011-12-31,2011,0000065770,334419
063531,2012-12-31,2012,0000065770,334419
063531,2013-12-31,2013,0000065770,334419
063531,2014-12-31,2014,0000065770,334419
063531,2015-12-31,2015,0000065770,334419
063531,2016-12-31,2016,0000065770,334419
063531,2017-12-31,2017,0000065770,334419
063531,2018-12-31,2018,0000065770,334419
063531,2019-12-31,2019,0000065770,334419
063531,2020-12-31,2020,0000065770,334419
063531,2021-12-31,2021,0000065770,334419
063531,2022-12-31,2022,0000065770,334419
063531,2023-12-31,2023,0000065770,334419
063562,2010-12-31,2010,0001113423,325414
063562,2011-12-31,2011,0001113423,325414
063562,2012-12-31,2012,0001113423,325414
063562,2013-12-31,2013,0001113423,325414
063562,2014-12-31,2014,0001113423,325414
063562,2015-12-31,2015,0001113423,325414
063562,2016-12-31,2016,0001113423,325414
063562,2017-12-31,2017,0001113423,325414
063562,2018-12-31,2018,0001113423,325414
063562,2019-12-31,2019,0001113423,325414
063562,2020-12-31,2020,0001113423,325414
063562,2021-12-31,2021,0001113423,325414
063562,2022-12-31,2022,0001113423,325414
063562,2023-12-31,2023,0001113423,325414
063596,2010-12-31,2010,0001018164,532411
063596,2011-12-31,2011,0001018164,532411
063596,2012-12-31,2012,0001018164,532411
063596,2013-12-31,2013,0001018164,532411
063596,2014-12-31,2014,0001018164,532411
063596,2015-12-31,2015,0001018164,532411
063596,2016-12-31,2016,0001018164,532411
063596,2017-12-31,2017,0001018164,532411
063596,2018-12-31,2018,0001018164,532411
063596,2019-12-31,2019,0001018164,532411
063596,2020-12-31,2020,0001018164,532411
063596,2021-12-31,2021,0001018164,532411
063596,2022-12-31,2022,0001018164,532411
063596,2023-12-31,2023,0001018164,532411
063639,2010-12-31,2010,0000873860,522390
063639,2011-12-31,2011,0000873860,522390
063639,2012-12-31,2012,0000873860,522390
063639,2013-12-31,2013,0000873860,522390
063639,2014-12-31,2014,0000873860,522390
063639,2015-12-31,2015,0000873860,522390
063639,2016-12-31,2016,0000873860,522390
063639,2017-12-31,2017,0000873860,522390
063639,2018-12-31,2018,0000873860,522390
063639,2019-12-31,2019,0000873860,522390
063639,2020-12-31,2020,0000873860,522390
063639,2021-12-31,2021,0000873860,522390
063639,2022-12-31,2022,0000873860,522390
063639,2023-12-31,2023,0000873860,522390
063725,2010-12-31,2010,0001166928,522110
063725,2011-12-31,2011,0001166928,522110
063725,2012-12-31,2012,0001166928,522110
063725,2013-12-31,2013,0001166928,522110
063725,2014-12-31,2014,0001166928,522110
063725,2015-12-31,2015,0001166928,522110
063725,2016-12-31,2016,0001166928,522110
063725,2017-12-31,2017,0001166928,522110
063725,2018-12-31,2018,0001166928,522110
063725,2019-12-31,2019,0001166928,522110
063725,2020-12-31,2020,0001166928,522110
063725,2021-12-31,2021,0001166928,522110
063725,2022-12-31,2022,0001166928,522110
063725,2023-12-31,2023,0001166928,522110
063739,2010-12-31,2010,0001013488,722511
063739,2011-12-31,2011,0001013488,722511
063739,2012-12-31,2012,0001013488,722511
063739,2013-12-31,2013,0001013488,722511
063739,2014-12-31,2014,0001013488,722511
063739,2015-12-31,2015,0001013488,722511
063739,2016-12-31,2016,0001013488,722511
063739,2017-12-31,2017,0001013488,722511
063739,2018-12-31,2018,0001013488,722511
063739,2019-12-31,2019,0001013488,722511
063739,2020-12-31,2020,0001013488,722511
063739,2021-12-31,2021,0001013488,722511
063739,2022-12-31,2022,0001013488,722511
063739,2023-12-31,2023,0001013488,722511
063763,2011-01-31,2010,0001017480,459110
063763,2012-01-31,2011,0001017480,459110
063763,2013-01-31,2012,0001017480,459110
063763,2014-01-31,2013,0001017480,459110
063763,2015-01-31,2014,0001017480,459110
063763,2016-01-31,2015,0001017480,459110
063763,2017-01-31,2016,0001017480,459110
063763,2018-01-31,2017,0001017480,459110
063763,2019-01-31,2018,0001017480,459110
063763,2020-01-31,2019,0001017480,459110
063763,2021-01-31,2020,0001017480,459110
063763,2022-01-31,2021,0001017480,459110
063763,2023-01-31,2022,0001017480,459110
063763,2024-01-31,2023,0001017480,459110
063781,2010-12-31,2010,0001015328,522110
063781,2011-12-31,2011,0001015328,522110
063781,2012-12-31,2012,0001015328,522110
063781,2013-12-31,2013,0001015328,522110
063781,2014-12-31,2014,0001015328,522110
063781,2015-12-31,2015,0001015328,522110
063781,2016-12-31,2016,0001015328,522110
063781,2017-12-31,2017,0001015328,522110
063781,2018-12-31,2018,0001015328,522110
063781,2019-12-31,2019,0001015328,522110
063781,2020-12-31,2020,0001015328,522110
063781,2021-12-31,2021,0001015328,522110
063781,2022-12-31,2022,0001015328,522110
063781,2023-12-31,2023,0001015328,522110
063847,2010-12-31,2010,0001019849,441110
063847,2011-12-31,2011,0001019849,441110
063847,2012-12-31,2012,0001019849,441110
063847,2013-12-31,2013,0001019849,441110
063847,2014-12-31,2014,0001019849,441110
063847,2015-12-31,2015,0001019849,441110
063847,2016-12-31,2016,0001019849,441110
063847,2017-12-31,2017,0001019849,441110
063847,2018-12-31,2018,0001019849,441110
063847,2019-12-31,2019,0001019849,441110
063847,2020-12-31,2020,0001019849,441110
063847,2021-12-31,2021,0001019849,441110
063847,2022-12-31,2022,0001019849,441110
063847,2023-12-31,2023,0001019849,441110
063863,2010-12-31,2010,0000896264,325412
063863,2011-12-31,2011,0000896264,325412
063863,2012-12-31,2012,0000896264,325412
063863,2013-12-31,2013,0000896264,325412
063863,2014-12-31,2014,0000896264,325412
063863,2015-12-31,2015,0000896264,325412
063863,2016-12-31,2016,0000896264,325412
063863,2017-12-31,2017,0000896264,325412
063863,2018-12-31,2018,0000896264,325412
063863,2019-12-31,2019,0000896264,325412
063863,2020-12-31,2020,0000896264,325412
063863,2021-12-31,2021,0000896264,325412
063863,2022-12-31,2022,0000896264,325412
063863,2023-12-31,2023,0000896264,325412
063876,2011-03-31,2010,0001021162,336413
063876,2012-03-31,2011,0001021162,336413
063876,2013-03-31,2012,0001021162,336413
063876,2014-03-31,2013,0001021162,336413
063876,2015-03-31,2014,0001021162,336413
063876,2016-03-31,2015,0001021162,336413
063876,2017-03-31,2016,0001021162,336413
063876,2018-03-31,2017,0001021162,336413
063876,2019-03-31,2018,0001021162,336413
063876,2020-03-31,2019,0001021162,336413
063876,2021-03-31,2020,0001021162,336413
063876,2022-03-31,2021,0001021162,336413
063876,2023-03-31,2022,0001021162,336413
063876,2024-03-31,2023,0001021162,336413
063927,2010-07-31,2010,0001020859,424490
063927,2011-07-31,2011,0001020859,424490
063927,2012-07-31,2012,0001020859,424490
063927,2013-07-31,2013,0001020859,424490
063927,2014-07-31,2014,0001020859,424490
063927,2015-07-31,2015,0001020859,424490
063927,2016-07-31,2016,0001020859,424490
063927,2017-07-31,2017,0001020859,424490
063927,2018-07-31,2018,0001020859,424490
063927,2019-07-31,2019,0001020859,424490
063927,2020-07-31,2020,0001020859,424490
063927,2021-07-31,2021,0001020859,424490
063927,2022-07-31,2022,0001020859,424490
063927,2023-07-31,2023,0001020859,424490
063952,2010-12-31,2010,0001006837,332312
063952,2011-12-31,2011,0001006837,332312
063952,2012-12-31,2012,0001006837,332312
063952,2013-12-31,2013,0001006837,332312
063952,2014-12-31,2014,0001006837,332312
063952,2015-12-31,2015,0001006837,332312
063952,2016-12-31,2016,0001006837,332312
063952,2017-12-31,2017,0001006837,332312
063952,2018-12-31,2018,0001006837,332312
063952,2019-12-31,2019,0001006837,332312
063952,2020-12-31,2020,0001006837,332312
063952,2021-12-31,2021,0001006837,332312
063952,2022-12-31,2022,0001006837,332312
063952,2023-12-31,2023,0001006837,332312
063986,2011-03-31,2010,0001022408,423430
063986,2012-03-31,2011,0001022408,423430
063986,2013-03-31,2012,0001022408,423430
063986,2014-03-31,2013,0001022408,423430
063986,2015-03-31,2014,0001022408,423430
063986,2016-03-31,2015,0001022408,423430
063986,2017-03-31,2016,0001022408,423430
063986,2018-03-31,2017,0001022408,423430
063986,2019-03-31,2018,0001022408,423430
063986,2020-03-31,2019,0001022408,423430
063986,2021-03-31,2020,0001022408,423430
063986,2022-03-31,2021,0001022408,423430
063986,2023-03-31,2022,0001022408,423430
063986,2024-03-31,2023,0001022408,423430
064028,2010-12-31,2010,0001021561,325620
064028,2011-12-31,2011,0001021561,325620
064028,2012-12-31,2012,0001021561,325620
064028,2013-12-31,2013,0001021561,325620
064028,2014-12-31,2014,0001021561,325620
064028,2015-12-31,2015,0001021561,325620
064028,2016-12-31,2016,0001021561,325620
064028,2017-12-31,2017,0001021561,325620
064028,2018-12-31,2018,0001021561,325620
064028,2019-12-31,2019,0001021561,325620
064028,2020-12-31,2020,0001021561,325620
064028,2021-12-31,2021,0001021561,325620
064028,2022-12-31,2022,0001021561,325620
064028,2023-12-31,2023,0001021561,325620
064061,2010-12-31,2010,0001023313,541910
064061,2011-12-31,2011,0001023313,541910
064061,2012-12-31,2012,0001023313,541910
064061,2013-12-31,2013,0001023313,541910
064061,2014-12-31,2014,0001023313,541910
064061,2015-12-31,2015,0001023313,541910
064061,2016-12-31,2016,0001023313,541910
064061,2017-12-31,2017,0001023313,541910
064061,2018-12-31,2018,0001023313,541910
064061,2019-12-31,2019,0001023313,541910
064061,2020-12-31,2020,0001023313,541910
064061,2021-12-31,2021,0001023313,541910
064061,2022-12-31,2022,0001023313,541910
064061,2023-12-31,2023,0001023313,541910
064088,2011-03-31,2010,0000797721,334220
064088,2012-03-31,2011,0000797721,334220
064088,2013-03-31,2012,0000797721,334220
064088,2014-03-31,2013,0000797721,334220
064088,2015-03-31,2014,0000797721,334220
064088,2016-03-31,2015,0000797721,334220
064088,2017-03-31,2016,0000797721,334220
064088,2018-03-31,2017,0000797721,334220
064088,2019-03-31,2018,0000797721,334220
064088,2020-03-31,2019,0000797721,334220
064088,2021-03-31,2020,0000797721,334220
064088,2022-03-31,2021,0000797721,334220
064088,2023-03-31,2022,0000797721,334220
064088,2024-03-31,2023,0000797721,334220
064121,2011-03-31,2010,0001026785,332119
064121,2012-03-31,2011,0001026785,332119
064121,2013-03-31,2012,0001026785,332119
064121,2014-03-31,2013,0001026785,332119
064121,2015-03-31,2014,0001026785,332119
064121,2016-03-31,2015,0001026785,332119
064121,2017-03-31,2016,0001026785,332119
064121,2018-03-31,2017,0001026785,332119
064121,2019-03-31,2018,0001026785,332119
064121,2020-03-31,2019,0001026785,332119
064121,2021-03-31,2020,0001026785,332119
064121,2022-03-31,2021,0001026785,332119
064121,2023-03-31,2022,0001026785,332119
064163,2010-12-31,2010,0000896493,999977
064163,2011-12-31,2011,0000896493,999977
064163,2012-12-31,2012,0000896493,999977
064163,2013-12-31,2013,0000896493,999977
064163,2014-12-31,2014,0000896493,999977
064163,2015-12-31,2015,0000896493,999977
064163,2016-12-31,2016,0000896493,999977
064163,2017-12-31,2017,0000896493,999977
064163,2018-12-31,2018,0000896493,999977
064163,2019-12-31,2019,0000896493,999977
064163,2020-12-31,2020,0000896493,999977
064163,2021-12-31,2021,0000896493,999977
064163,2022-12-31,2022,0000896493,999977
064163,2023-12-31,2023,0000896493,999977
064175,2010-12-31,2010,0001023128,441110
064175,2011-12-31,2011,0001023128,441110
064175,2012-12-31,2012,0001023128,441110
064175,2013-12-31,2013,0001023128,441110
064175,2014-12-31,2014,0001023128,441110
064175,2015-12-31,2015,0001023128,441110
064175,2016-12-31,2016,0001023128,441110
064175,2017-12-31,2017,0001023128,441110
064175,2018-12-31,2018,0001023128,441110
064175,2019-12-31,2019,0001023128,441110
064175,2020-12-31,2020,0001023128,441110
064175,2021-12-31,2021,0001023128,441110
064175,2022-12-31,2022,0001023128,441110
064175,2023-12-31,2023,0001023128,441110
064223,2010-12-31,2010,0001020710,423840
064223,2011-12-31,2011,0001020710,423840
064223,2012-12-31,2012,0001020710,423840
064223,2013-12-31,2013,0001020710,423840
064223,2014-12-31,2014,0001020710,423840
064223,2015-12-31,2015,0001020710,423840
064223,2016-12-31,2016,0001020710,423840
064223,2017-12-31,2017,0001020710,423840
064223,2018-12-31,2018,0001020710,423840
064223,2019-12-31,2019,0001020710,423840
064223,2020-12-31,2020,0001020710,423840
064223,2021-12-31,2021,0001020710,423840
064223,2022-12-31,2022,0001020710,423840
064223,2023-12-31,2023,0001020710,423840
064228,2010-12-31,2010,0001137547,522110
064228,2011-12-31,2011,0001137547,522110
064228,2012-12-31,2012,0001137547,522110
064228,2013-12-31,2013,0001137547,522110
064228,2014-12-31,2014,0001137547,522110
064228,2015-12-31,2015,0001137547,522110
064228,2016-12-31,2016,0001137547,522110
064228,2017-12-31,2017,0001137547,522110
064228,2018-12-31,2018,0001137547,522110
064228,2019-12-31,2019,0001137547,522110
064228,2020-12-31,2020,0001137547,522110
064228,2021-12-31,2021,0001137547,522110
064228,2022-12-31,2022,0001137547,522110
064228,2023-12-31,2023,0001137547,522110
064254,2010-12-31,2010,0001024795,332912
064254,2011-12-31,2011,0001024795,332912
064254,2012-12-31,2012,0001024795,332912
064254,2013-12-31,2013,0001024795,332912
064254,2014-12-31,2014,0001024795,332912
064254,2015-12-31,2015,0001024795,332912
064254,2016-12-31,2016,0001024795,332912
064254,2017-12-31,2017,0001024795,332912
064254,2018-12-31,2018,0001024795,332912
064254,2019-12-31,2019,0001024795,332912
064254,2020-12-31,2020,0001024795,332912
064254,2021-12-31,2021,0001024795,332912
064254,2022-12-31,2022,0001024795,332912
064254,2023-12-31,2023,0001024795,332912
064275,2011-05-31,2010,0000016160,112310
064275,2012-05-31,2011,0000016160,112310
064275,2013-05-31,2012,0000016160,112310
064275,2014-05-31,2013,0000016160,112310
064275,2015-05-31,2014,0000016160,112310
064275,2016-05-31,2015,0000016160,112310
064275,2017-05-31,2016,0000016160,112310
064275,2018-05-31,2017,0000016160,112310
064275,2019-05-31,2018,0000016160,112310
064275,2020-05-31,2019,0000016160,112310
064275,2021-05-31,2020,0000016160,112310
064275,2022-05-31,2021,0000016160,112310
064275,2023-05-31,2022,0000016160,112310
064278,2010-12-31,2010,0001024672,334412
064278,2011-12-31,2011,0001024672,334412
064278,2012-12-31,2012,0001024672,334412
064278,2013-12-31,2013,0001024672,334412
064278,2014-12-31,2014,0001024672,334412
064278,2015-12-31,2015,0001024672,334412
064278,2016-12-31,2016,0001024672,334412
064278,2017-12-31,2017,0001024672,334412
064278,2018-12-31,2018,0001024672,334412
064278,2019-12-31,2019,0001024672,334412
064278,2020-12-31,2020,0001024672,334412
064278,2021-12-31,2021,0001024672,334412
064278,2022-12-31,2022,0001024672,334412
064278,2023-12-31,2023,0001024672,334412
064302,2010-12-31,2010,0001000753,561320
064302,2011-12-31,2011,0001000753,561320
064302,2012-12-31,2012,0001000753,561320
064302,2013-12-31,2013,0001000753,561320
064302,2014-12-31,2014,0001000753,561320
064302,2015-12-31,2015,0001000753,561320
064302,2016-12-31,2016,0001000753,561320
064302,2017-12-31,2017,0001000753,561320
064302,2018-12-31,2018,0001000753,561320
064302,2019-12-31,2019,0001000753,561320
064302,2020-12-31,2020,0001000753,561320
064302,2021-12-31,2021,0001000753,561320
064302,2022-12-31,2022,0001000753,561320
064302,2023-12-31,2023,0001000753,561320
064327,2010-12-31,2010,0001020214,325414
064327,2011-12-31,2011,0001020214,325414
064327,2012-12-31,2012,0001020214,325414
064327,2013-12-31,2013,0001020214,325414
064327,2014-12-31,2014,0001020214,325414
064327,2015-12-31,2015,0001020214,325414
064327,2016-12-31,2016,0001020214,325414
064327,2017-12-31,2017,0001020214,325414
064327,2018-12-31,2018,0001020214,325414
064327,2019-12-31,2019,0001020214,325414
064327,2020-12-31,2020,0001020214,325414
064327,2021-12-31,2021,0001020214,325414
064327,2022-12-31,2022,0001020214,325414
064327,2023-12-31,2023,0001020214,325414
064334,2010-06-30,2010,0000887359,325414
064334,2011-12-31,2011,0000887359,325414
064334,2012-12-31,2012,0000887359,325414
064334,2013-12-31,2013,0000887359,325414
064334,2014-12-31,2014,0000887359,325414
064334,2015-12-31,2015,0000887359,325414
064334,2016-12-31,2016,0000887359,325414
064334,2017-12-31,2017,0000887359,325414
064334,2018-12-31,2018,0000887359,325414
064334,2019-12-31,2019,0000887359,325414
064334,2020-12-31,2020,0000887359,325414
064334,2021-12-31,2021,0000887359,325414
064334,2022-12-31,2022,0000887359,325414
064334,2023-12-31,2023,0000887359,325414
064344,2010-07-31,2010,0000812011,713920
064344,2011-07-31,2011,0000812011,713920
064344,2012-07-31,2012,0000812011,713920
064344,2013-07-31,2013,0000812011,713920
064344,2014-07-31,2014,0000812011,713920
064344,2015-07-31,2015,0000812011,713920
064344,2016-07-31,2016,0000812011,713920
064344,2017-07-31,2017,0000812011,713920
064344,2018-07-31,2018,0000812011,713920
064344,2019-07-31,2019,0000812011,713920
064344,2020-07-31,2020,0000812011,713920
064344,2021-07-31,2021,0000812011,713920
064344,2022-07-31,2022,0000812011,713920
064344,2023-07-31,2023,0000812011,713920
064356,2010-10-31,2010,0000936395,334210
064356,2011-10-31,2011,0000936395,334210
064356,2012-10-31,2012,0000936395,334210
064356,2013-10-31,2013,0000936395,334210
064356,2014-10-31,2014,0000936395,334210
064356,2015-10-31,2015,0000936395,334210
064356,2016-10-31,2016,0000936395,334210
064356,2017-10-31,2017,0000936395,334210
064356,2018-10-31,2018,0000936395,334210
064356,2019-10-31,2019,0000936395,334210
064356,2020-10-31,2020,0000936395,334210
064356,2021-10-31,2021,0000936395,334210
064356,2022-10-31,2022,0000936395,334210
064356,2023-10-31,2023,0000936395,334210
064488,2010-12-31,2010,0001026662,423490
064488,2011-12-31,2011,0001026662,423490
064488,2012-12-31,2012,0001026662,423490
064488,2013-12-31,2013,0001026662,423490
064488,2014-12-31,2014,0001026662,423490
064488,2015-12-31,2015,0001026662,423490
064488,2016-12-31,2016,0001026662,423490
064488,2017-12-31,2017,0001026662,423490
064488,2018-12-31,2018,0001026662,423490
064488,2019-12-31,2019,0001026662,423490
064488,2020-12-31,2020,0001026662,423490
064488,2021-12-31,2021,0001026662,423490
064488,2022-12-31,2022,0001026662,423490
064488,2023-12-31,2023,0001026662,423490
064523,2010-12-31,2010,0001026980,335929
064523,2011-12-31,2011,0001026980,335929
064523,2012-12-31,2012,0001026980,335929
064523,2013-12-31,2013,0001026980,335929
064523,2014-12-31,2014,0001026980,335929
064523,2015-12-31,2015,0001026980,335929
064523,2016-12-31,2016,0001026980,335929
064523,2017-12-31,2017,0001026980,335929
064523,2018-12-31,2018,0001026980,335929
064523,2019-12-31,2019,0001026980,335929
064523,2020-12-31,2020,0001026980,335929
064523,2021-12-31,2021,0001026980,335929
064523,2022-12-31,2022,0001026980,335929
064523,2023-12-31,2023,0001026980,335929
064536,2010-12-31,2010,0001029199,522320
064536,2011-12-31,2011,0001029199,522320
064536,2012-12-31,2012,0001029199,522320
064536,2013-12-31,2013,0001029199,522320
064536,2014-12-31,2014,0001029199,522320
064536,2015-12-31,2015,0001029199,522320
064536,2016-12-31,2016,0001029199,522320
064536,2017-12-31,2017,0001029199,522320
064536,2018-12-31,2018,0001029199,522320
064536,2019-12-31,2019,0001029199,522320
064536,2020-12-31,2020,0001029199,522320
064536,2021-12-31,2021,0001029199,522320
064536,2022-12-31,2022,0001029199,522320
064536,2023-12-31,2023,0001029199,522320
064547,2010-12-31,2010,0000764038,522110
064547,2011-12-31,2011,0000764038,522110
064547,2012-12-31,2012,0000764038,522110
064547,2013-12-31,2013,0000764038,522110
064547,2014-12-31,2014,0000764038,522110
064547,2015-12-31,2015,0000764038,522110
064547,2016-12-31,2016,0000764038,522110
064547,2017-12-31,2017,0000764038,522110
064547,2018-12-31,2018,0000764038,522110
064547,2019-12-31,2019,0000764038,522110
064547,2020-12-31,2020,0000764038,522110
064547,2021-12-31,2021,0000764038,522110
064547,2022-12-31,2022,0000764038,522110
064547,2023-12-31,2023,0000764038,522110
064568,2010-12-31,2010,0001031623,336611
064568,2011-12-31,2011,0001031623,336611
064568,2012-12-31,2012,0001031623,336611
064568,2013-12-31,2013,0001031623,336611
064568,2014-12-31,2014,0001031623,336611
064568,2015-12-31,2015,0001031623,336611
064568,2016-12-31,2016,0001031623,336611
064568,2017-12-31,2017,0001031623,336611
064568,2018-12-31,2018,0001031623,336611
064568,2019-12-31,2019,0001031623,336611
064568,2020-12-31,2020,0001031623,336611
064568,2021-12-31,2021,0001031623,336611
064568,2022-12-31,2022,0001031623,336611
064568,2023-12-31,2023,0001031623,336611
064630,2011-03-31,2010,0000946581,513210
064630,2012-03-31,2011,0000946581,513210
064630,2013-03-31,2012,0000946581,513210
064630,2014-03-31,2013,0000946581,513210
064630,2015-03-31,2014,0000946581,513210
064630,2016-03-31,2015,0000946581,513210
064630,2017-03-31,2016,0000946581,513210
064630,2018-03-31,2017,0000946581,513210
064630,2019-03-31,2018,0000946581,513210
064630,2020-03-31,2019,0000946581,513210
064630,2021-03-31,2020,0000946581,513210
064630,2022-03-31,2021,0000946581,513210
064630,2023-03-31,2022,0000946581,513210
064630,2024-03-31,2023,0000946581,513210
064637,2010-09-30,2010,0000808326,334413
064637,2011-09-30,2011,0000808326,334413
064637,2012-09-30,2012,0000808326,334413
064637,2013-09-30,2013,0000808326,334413
064637,2014-09-30,2014,0000808326,334413
064637,2015-09-30,2015,0000808326,334413
064637,2016-09-30,2016,0000808326,334413
064637,2017-09-30,2017,0000808326,334413
064637,2018-09-30,2018,0000808326,334413
064637,2019-09-30,2019,0000808326,334413
064637,2020-09-30,2020,0000808326,334413
064637,2021-09-30,2021,0000808326,334413
064637,2022-09-30,2022,0000808326,334413
064637,2023-09-30,2023,0000808326,334413
064645,2010-12-31,2010,0001019034,334519
064645,2011-12-31,2011,0001019034,334519
064645,2012-12-31,2012,0001019034,334519
064645,2013-12-31,2013,0001019034,334519
064645,2014-12-31,2014,0001019034,334519
064645,2015-12-31,2015,0001019034,334519
064645,2016-12-31,2016,0001019034,334519
064645,2017-12-31,2017,0001019034,334519
064645,2018-12-31,2018,0001019034,334519
064645,2019-12-31,2019,0001019034,334519
064645,2020-12-31,2020,0001019034,334519
064645,2021-12-31,2021,0001019034,334519
064645,2022-12-31,2022,0001019034,334519
064775,2010-12-31,2010,0001063259,212291
064775,2011-12-31,2011,0001063259,212291
064775,2012-12-31,2012,0001063259,212291
064775,2013-12-31,2013,0001063259,212291
064775,2014-12-31,2014,0001063259,212291
064775,2015-12-31,2015,0001063259,212291
064775,2016-12-31,2016,0001063259,212291
064775,2017-12-31,2017,0001063259,212291
064775,2018-12-31,2018,0001063259,212291
064775,2019-12-31,2019,0001063259,212291
064775,2020-12-31,2020,0001063259,212291
064775,2021-12-31,2021,0001063259,212291
064775,2022-12-31,2022,0001063259,212291
064775,2023-12-31,2023,0001063259,212291
064791,2010-12-31,2010,0001030997,424490
064791,2011-12-31,2011,0001030997,424490
064791,2012-12-31,2012,0001030997,424490
064791,2013-12-31,2013,0001030997,424490
064791,2014-12-31,2014,0001030997,424490
064791,2015-12-31,2015,0001030997,424490
064791,2016-12-31,2016,0001030997,424490
064791,2017-12-31,2017,0001030997,424490
064791,2018-12-31,2018,0001030997,424490
064791,2019-12-31,2019,0001030997,424490
064791,2020-12-31,2020,0001030997,424490
064791,2021-12-31,2021,0001030997,424490
064791,2022-12-31,2022,0001030997,424490
064791,2023-12-31,2023,0001030997,424490
064794,2010-12-31,2010,0000857855,522110
064794,2011-12-31,2011,0000857855,522110
064794,2012-12-31,2012,0000857855,522110
064794,2013-12-31,2013,0000857855,522110
064794,2014-12-31,2014,0000857855,522110
064794,2015-12-31,2015,0000857855,522110
064794,2016-12-31,2016,0000857855,522110
064794,2017-12-31,2017,0000857855,522110
064794,2018-12-31,2018,0000857855,522110
064794,2019-12-31,2019,0000857855,522110
064794,2020-12-31,2020,0000857855,522110
064794,2021-12-31,2021,0000857855,522110
064794,2022-12-31,2022,0000857855,522110
064794,2023-12-31,2023,0000857855,522110
064853,2011-03-31,2010,0001604778,334413
064853,2012-03-31,2011,0001604778,334413
064853,2013-03-31,2012,0001604778,334413
064853,2014-03-31,2013,0001604778,334413
064853,2015-03-31,2014,0001604778,334413
064853,2016-03-31,2015,0001604778,334413
064853,2017-03-31,2016,0001604778,334413
064853,2018-03-31,2017,0001604778,334413
064853,2019-03-31,2018,0001604778,334413
064853,2020-03-31,2019,0001604778,334413
064853,2021-03-31,2020,0001604778,334413
064853,2022-03-31,2021,0001604778,334413
064853,2023-03-31,2022,0001604778,334413
064853,2024-03-31,2023,0001604778,334413
064857,2010-12-31,2010,0000873303,325414
064857,2011-12-31,2011,0000873303,325414
064857,2012-12-31,2012,0000873303,325414
064857,2013-12-31,2013,0000873303,325414
064857,2014-12-31,2014,0000873303,325414
064857,2015-12-31,2015,0000873303,325414
064857,2016-12-31,2016,0000873303,325414
064857,2017-12-31,2017,0000873303,325414
064857,2018-12-31,2018,0000873303,325414
064857,2019-12-31,2019,0000873303,325414
064857,2020-12-31,2020,0000873303,325414
064857,2021-12-31,2021,0000873303,325414
064857,2022-12-31,2022,0000873303,325414
064857,2023-12-31,2023,0000873303,325414
064901,2010-09-30,2010,0001032220,561110
064901,2011-09-30,2011,0001032220,561110
064901,2012-09-30,2012,0001032220,561110
064901,2013-09-30,2013,0001032220,561110
064901,2014-09-30,2014,0001032220,561110
